t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
10.8500,-0.383207,0.221059,-1.150296,-0.043675,0.000000,0.000000,0.000000,0.073590,-0.816927,0.895319,0.130329,0.000000,0.000000,0.000000,0.000000
10.8667,-0.376722,0.205995,-1.153036,0.000985,0.000000,0.000000,0.000000,0.095760,-0.817551,0.901063,0.150430,0.000000,0.000000,0.000000,0.000000
10.8833,-0.370437,0.191234,-1.154647,0.045565,0.000000,0.000000,0.000000,0.121740,-0.818945,0.907554,0.173571,0.000000,0.000000,0.000000,0.000000
10.9000,-0.364486,0.176968,-1.155038,0.089594,0.000000,0.000000,0.000000,0.151415,-0.821004,0.914698,0.199720,0.000000,0.000000,0.000000,0.000000
10.9167,-0.358961,0.163353,-1.154173,0.132624,0.000000,0.000000,0.000000,0.184490,-0.823598,0.922350,0.228708,0.000000,0.000000,0.000000,0.000000
10.9333,-0.353919,0.150518,-1.152069,0.174234,0.000000,0.000000,0.000000,0.220483,-0.826578,0.930314,0.260200,0.000000,0.000000,0.000000,0.000000
10.9500,-0.349388,0.138568,-1.148779,0.214043,0.000000,0.000000,0.000000,0.258715,-0.829779,0.938344,0.293673,0.000000,0.000000,0.000000,0.000000
10.9667,-0.345378,0.127596,-1.144387,0.251708,0.000000,0.000000,0.000000,0.298329,-0.833053,0.946154,0.328376,0.000000,0.000000,0.000000,0.000000
11.0500,-0.341888,0.117673,-1.138997,0.286929,0.000000,0.000000,0.000000,0.338330,-0.836288,0.953437,0.363338,0.000000,0.000000,0.000000,0.000000
11.0667,-0.338902,0.108846,-1.132737,0.319452,0.000000,0.000000,0.000000,0.377700,-0.839436,0.959902,0.397486,0.000000,0.000000,0.000000,0.000000
11.0833,-0.336389,0.101141,-1.125752,0.349070,0.000000,0.000000,0.000000,0.415549,-0.842525,0.965324,0.429847,0.000000,0.000000,0.000000,0.000000
11.1167,-0.334299,0.094567,-1.118208,0.375622,0.000000,0.000000,0.000000,0.451200,-0.845650,0.969563,0.459685,0.000000,0.000000,0.000000,0.000000
