t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
11.2500,-0.572953,-0.103308,1.525580,2.018270,0.000000,0.000000,0.000000,0.338267,-0.564720,-0.042294,1.675699,0.000000,0.000000,0.000000,0.000000
11.2667,-0.572055,-0.103120,1.530167,2.010035,0.000000,0.000000,0.000000,0.341377,-0.569072,-0.044575,1.682037,0.000000,0.000000,0.000000,0.000000
11.2833,-0.569895,-0.102117,1.536632,2.004587,0.000000,0.000000,0.000000,0.342868,-0.571889,-0.046272,1.679180,0.000000,0.000000,0.000000,0.000000
11.3000,-0.566512,-0.100487,1.544057,2.001428,0.000000,0.000000,0.000000,0.342668,-0.573007,-0.047485,1.667137,0.000000,0.000000,0.000000,0.000000
11.3167,-0.561916,-0.098376,1.551513,2.000103,0.000000,0.000000,0.000000,0.340754,-0.572309,-0.048288,1.645900,0.000000,0.000000,0.000000,0.000000
11.3333,-0.556077,-0.095895,1.558085,2.000208,0.000000,0.000000,0.000000,0.337156,-0.569727,-0.048724,1.615463,0.000000,0.000000,0.000000,0.000000
11.3500,-0.548921,-0.093116,1.562893,2.001372,0.000000,0.000000,0.000000,0.331963,-0.565243,-0.048812,1.575871,0.000000,0.000000,0.000000,0.000000
11.3667,-0.540327,-0.090084,1.565116,2.003250,0.000000,0.000000,0.000000,0.325310,-0.558894,-0.048537,1.527273,0.000000,0.000000,0.000000,0.000000
11.3833,-0.530140,-0.086817,1.564007,2.005516,0.000000,0.000000,0.000000,0.317384,-0.550772,-0.047854,1.470007,0.000000,0.000000,0.000000,0.000000
11.4000,-0.518177,-0.083303,1.558914,2.007866,0.000000,0.000000,0.000000,0.308417,-0.541025,-0.046688,1.404686,0.000000,0.000000,0.000000,0.000000
11.4167,-0.504245,-0.079505,1.549299,2.010023,0.000000,0.000000,0.000000,0.298689,-0.529871,-0.044938,1.332317,0.000000,0.000000,0.000000,0.000000
11.4333,-0.488161,-0.075354,1.534755,2.011747,0.000000,0.000000,0.000000,0.288528,-0.517606,-0.042473,1.254419,0.000000,0.000000,0.000000,0.000000
11.5333,-0.469769,-0.070751,1.515036,2.012842,0.000000,0.000000,0.000000,0.278296,-0.504609,-0.039154,1.173086,0.000000,0.000000,0.000000,0.000000
11.5500,-0.448964,-0.065573,1.490081,2.013153,0.000000,0.000000,0.000000,0.268347,-0.491298,-0.034872,1.090779,0.000000,0.000000,0.000000,0.000000
11.5667,-0.425715,-0.059678,1.460058,2.012572,0.000000,0.000000,0.000000,0.258970,-0.478055,-0.029602,1.009925,0.000000,0.000000,0.000000,0.000000
11.5833,-0.400091,-0.052909,1.425380,2.011034,0.000000,0.000000,0.000000,0.250364,-0.465196,-0.023417,0.932600,0.000000,0.000000,0.000000,0.000000
11.6000,-0.372277,-0.045107,1.386723,2.008535,0.000000,0.000000,0.000000,0.242643,-0.452972,-0.016460,0.860439,0.000000,0.000000,0.000000,0.000000
11.6167,-0.342587,-0.036113,1.344999,2.005157,0.000000,0.000000,0.000000,0.235862,-0.441579,-0.008922,0.794628,0.000000,0.000000,0.000000,0.000000
11.6333,-0.311469,-0.025784,1.301329,2.001076,0.000000,0.000000,0.000000,0.230032,-0.431165,-0.001023,0.735917,0.000000,0.000000,0.000000,0.000000
11.6500,-0.279490,-0.013994,1.256989,1.996573,0.000000,0.000000,0.000000,0.225136,-0.421827,0.007005,0.684660,0.000000,0.000000,0.000000,0.000000
11.6667,-0.247312,-0.000640,1.213383,1.992030,0.000000,0.000000,0.000000,0.221137,-0.413615,0.014941,0.640866,0.000000,0.000000,0.000000,0.000000
11.6833,-0.215640,0.014369,1.172011,1.987932,0.000000,0.000000,0.000000,0.217978,-0.406540,0.022595,0.604265,0.000000,0.000000,0.000000,0.000000
11.7000,-0.185166,0.031112,1.134441,1.984835,0.000000,0.000000,0.000000,0.215587,-0.400578,0.029820,0.574380,0.000000,0.000000,0.000000,0.000000
11.7167,-0.156508,0.049632,1.102232,1.983304,0.000000,0.000000,0.000000,0.213886,-0.395679,0.036522,0.550595,0.000000,0.000000,0.000000,0.000000
11.7333,-0.130166,0.069887,1.076806,1.983828,0.000000,0.000000,0.000000,0.212792,-0.391775,0.042653,0.532211,0.000000,0.000000,0.000000,0.000000
11.7500,-0.106497,0.091715,1.059266,1.986732,0.000000,0.000000,0.000000,0.212228,-0.388788,0.048197,0.518496,0.000000,0.000000,0.000000,0.000000
